-0.24400276	1.4251773	2.1373217	0.8328704	-0.80475277
-0.3874337	-0.008092884	2.1336794	-1.1177891	-1.2326974
0.32560888	-0.26907864	1.3691223	-1.2528666	-0.64015925
-0.51260966	0.118521966	2.3477755	-1.0282315	-1.1419127
-0.2590598	-0.03609604	1.6674026	-1.2580844	-0.8238318
-0.47133964	0.22258906	1.2787387	-1.4855686	-1.3075769
1.4546404	0.0570351	1.4398681	0.0758551	-0.13231678
0.3551328	-0.023488084	0.8282254	-1.679655	-0.12417522
0.042759035	0.28572172	1.434943	-0.32344463	-1.6503958
0.9788356	0.27957892	0.6442008	-0.43815476	0.28317797
0.859768	-0.4001541	1.3289119	-1.1185068	-0.7284998
-0.8176312	0.79007685	1.5918157	-0.4306375	-0.9066019
1.0326464	0.08467471	1.4194536	0.03055504	-0.10783766
1.2390984	0.37967676	1.6244068	0.62530506	-1.1700431
0.30216113	-0.2962393	1.71163	-1.0286642	-1.1136057
0.12800081	-0.15442066	1.3596445	-1.7026321	-1.7156658
-0.5550366	1.6368513	2.4150965	0.7821211	-0.9338891
-1.0940155	0.83433616	1.6524037	-1.466917	-0.0784151
0.71558917	0.67157596	1.8505279	0.8097953	-1.1613756
0.55679214	-0.01965658	1.1534703	-0.516796	-1.4059353
0.8886189	0.031760868	1.7699999	0.14097437	-0.71007454
-0.5141613	0.27808702	1.2084785	-1.6441076	-0.4629687
0.080278695	0.17027429	1.2896727	-0.37256566	-1.0556755
-0.32486632	0.39562115	1.330328	-0.5155999	-1.2550596
0.67853606	-0.05094254	1.2445124	-0.4550002	-1.5310464
-0.48335886	0.029689252	2.3759313	-1.103412	-1.0338532
-0.34233204	0.4985309	1.1136209	-0.52240455	-1.2254767
0.29925674	0.23276904	2.2665262	0.21590915	-0.86114514
0.050731122	0.36738148	2.3715649	0.19827229	-0.7402491
1.4405361	-0.023984531	0.6853916	-0.6700032	-0.21132499
-0.824552	0.40398896	1.8647829	-1.1774805	-0.40426403
0.3083409	-0.04022517	0.733302	-1.7659419	-0.6345681
-0.57561696	1.6781169	2.3725727	0.75764453	-0.9187279
-0.74044675	1.1232712	1.7957308	-0.077317	-0.04834944
0.5635221	0.84330636	1.2960391	0.72462034	-0.4942663
-1.0563015	0.8379211	2.4481852	-0.8900019	0.07198062
-0.9130049	0.7009047	2.216415	-1.005234	0.26604646
-0.6861423	0.8488181	2.3971686	0.00084989984	-0.5676119
-0.21869522	0.44173136	1.7072669	-0.25132996	-1.6787909
-0.6721427	0.9217506	2.3669448	0.10432849	-0.70705456
0.35887608	0.87143475	1.5911357	0.7471661	-0.5874784
0.80546093	0.18941405	0.62301	-0.56238097	-0.035249535
0.40285483	0.26637432	1.6275008	0.07258177	-0.1454523
1.3058326	0.7225276	1.0415856	0.62866473	0.10183574
0.8272644	-0.2702295	0.87588674	-1.9230509	-0.5865428
1.4012314	-0.06065907	1.7691878	0.14913428	-0.6138719
-0.18718392	0.24299172	0.8140441	-1.7151879	-0.22244047
-0.9830463	0.78749746	2.2721868	-0.84523433	0.036523383
0.818663	-0.5018501	1.7274424	-1.1095505	-1.1124543
0.74044704	0.03047289	1.8422307	0.08029983	-0.71286106
0.07438619	0.69886184	1.0532932	-0.06637628	0.32798395
-0.4933582	1.1622839	1.6036125	0.33957547	-0.9887473
0.74046737	0.16404262	0.5095513	-0.5150094	-0.8086938
0.08651094	0.289328	2.2814314	0.11691031	-0.76862615
1.9471405	-0.012038129	1.4132942	-0.00025414652	-0.21709743
0.020085251	1.6240554	1.1475606	0.8147426	-1.1884152
0.2642688	-0.23581296	1.4801984	-1.6788694	-1.8147317
1.3608015	0.69546586	0.9152877	0.5910261	-0.14993584
-0.08130563	1.918139	1.2802318	0.9266283	-1.2079742
-0.15260454	0.2758507	1.5835154	-0.38309065	-1.4278165
-0.60445404	0.33922446	1.341316	-1.4162451	-0.37959868
-0.16043411	1.8188667	1.5010161	0.92778516	-1.0560629
0.22007097	-0.30104423	1.7860961	-1.1588123	-0.93794596
0.07862238	-0.22992834	1.8987186	-1.1230079	-1.0289611
-0.35450026	0.44525126	1.4659395	-0.4663884	-1.5118508
-0.13092253	0.6222521	0.23860012	-1.9835404	-0.6134053
1.1442628	0.31405118	1.7167416	0.53421897	-1.3966527
